Time,Feat1,Feat2,Feat3,Feat4,Feat5,Feat6,Feat7,Y
980221,7,26,1145,7018,999,4607,972, 1
980221,7,27,1139,6935,999,4596,995, 1
980221,7,28,1084,6898,986,4557,978, 1
980221,7,29,980,6846,833,4534,958, 0
980221,7,30,975,6859,744,4524,975, 0
980221,7,31,960,6856,390,4535,958, 0
980221,7,32,996,6877,759,4574,1016, 0
980221,7,33,964,6767,479,4590,958, 0
980221,7,34,960,6788,392,4614,958, 0
980221,7,35,1022,6759,947,4594,1016, 0
980221,7,36,1021,6728,947,4532,1016, 0
980221,7,37,990,6624,757,4444,958, 0
980221,7,38,943,6638,390,4404,958, 0
980221,7,39,979,6766,660,4471,958, 0
980221,7,40,1010,6763,593,4610,908, 0
980221,7,41,1085,6612,973,4554,962, 1
980221,7,42,1105,6431,973,4486,1012, 1
980221,7,43,1211,6568,999,4386,1045, 1
980221,7,44,1097,6549,885,4312,958, 1
980221,7,45,1162,6556,999,4261,1028, 1
980221,7,46,1202,6381,898,4287,958, 1
980221,7,47,992,6243,466,4563,858, 0
980221,7,48,971,5951,455,4533,673, 0
980222,1,1,950,5771,333,4426,623, 0
980222,1,2,871,5509,398,4315,723, 0
980222,1,3,827,5273,405,4564,723, 0
980222,1,4,723,5084,404,4483,723, 0
980222,1,5,646,4945,404,4302,773, 0
980222,1,6,522,4845,394,4175,758, 0
980222,1,7,279,4811,257,4062,1020, 0
980222,1,8,437,4809,404,4019,1027, 0
980222,1,9,341,4837,315,3933,906, 0
980222,1,10,407,4890,377,3887,892, 0
980222,1,11,422,4989,390,3897,941, 0
980222,1,12,415,5030,383,3885,873, 0
980222,1,13,426,5149,394,3902,1056, 0
980222,1,14,617,5435,390,3951,1073, 0
980222,1,15,752,5743,390,3964,1073, 0
980222,1,16,867,6040,399,4048,1073, 0
980222,1,17,940,6347,345,4118,973, 1
980222,1,18,961,6547,399,4189,973, 1
980222,1,19,960,6621,402,4241,973, 1
980222,1,20,960,6663,402,4271,973, 1
980222,1,21,978,6645,396,4249,973, 1
980222,1,22,966,6658,350,4228,973, 1
980222,1,23,999,6727,489,4353,973, 1
980222,1,24,972,6698,399,4268,973, 1
980222,1,25,972,6696,400,4311,973, 1
980222,1,26,946,6672,403,4296,1073, 1
980222,1,27,956,6705,403,4278,1073, 1
980222,1,28,960,6711,400,4282,1023, 1
980222,1,29,978,6756,398,4269,1013, 1
980222,1,30,1000,6829,659,4295,1013, 1
980222,1,31,1003,6858,497,4327,1055, 1
980222,1,32,1110,6942,999,4370,1095, 1
980222,1,33,1118,6959,999,4344,1095, 1
980222,1,34,1233,7065,999,4397,1095, 1
980222,1,35,1262,7095,999,4434,1095, 1
980222,1,36,1219,7092,999,4372,1125, 1
980222,1,37,1200,7015,999,4299,1125, 1
980222,1,38,1184,7078,999,4279,1145, 1
980222,1,39,1170,7233,999,4421,1145, 1
980222,1,40,1155,7198,999,4572,1095, 1
980222,1,41,1197,6952,999,4513,1095, 1
980222,1,42,1128,6671,999,4434,1120, 1
980222,1,43,1163,6706,999,4334,1120, 1
980222,1,44,1092,6642,885,4208,1108, 1
980222,1,45,1130,6606,986,4184,1195, 1
980222,1,46,1084,6417,783,4176,1108, 1
980222,1,47,1104,6236,887,4428,1033, 1
980222,1,48,954,5990,398,4457,998, 1
980223,2,1,935,5869,405,4373,973, 1
980223,2,2,928,5669,404,4292,973, 1
980223,2,3,912,5457,405,4536,873, 1
980223,2,4,918,5323,405,4472,873, 1
980223,2,5,773,5184,403,4329,873, 0
980223,2,6,685,5161,402,4189,923, 0
980223,2,7,646,5155,404,4155,1023, 0
980223,2,8,693,5225,404,4126,1073, 0
980223,2,9,1049,5433,404,4180,1073, 1
980223,2,10,948,5700,405,4279,1073, 1
980223,2,11,1026,6234,775,4567,939, 1
980223,2,12,1476,6765,430,4805,837, 1
980223,2,13,971,6965,833,5180,641, 0
980223,2,14,1073,7367,994,5448,489, 1
980223,2,15,878,7571,804,5351,778, 0
980223,2,16,904,7753,405,5289,690, 0
980223,2,17,900,8102,791,5342,877, 0
980223,2,18,901,8242,801,5382,906, 0
980223,2,19,951,8208,841,5385,841, 0
980223,2,20,959,8147,852,5421,869, 0
980223,2,21,989,8139,883,5447,741, 0
980223,2,22,1057,8143,959,5467,851, 1
980223,2,23,963,8095,940,5418,888, 0
980223,2,24,945,8061,851,5437,946, 0
980223,2,25,923,8066,848,5508,916, 0
980223,2,26,954,8051,850,5534,803, 0
980223,2,27,920,8027,819,5535,881, 0
980223,2,28,891,7962,795,5529,889, 0
980223,2,29,908,7923,809,5520,873, 0
980223,2,30,1006,7926,898,5508,814, 0
980223,2,31,932,7923,830,5488,801, 0
980223,2,32,939,7945,838,5515,819, 0
980223,2,33,914,7828,816,5506,801, 0
980223,2,34,912,7717,816,5440,912, 0
980223,2,35,885,7492,766,5271,953, 0
980223,2,36,905,7300,503,5079,874, 0
980223,2,37,938,7137,471,5002,787, 0
980223,2,38,960,7129,471,4967,758, 0
980223,2,39,958,7257,479,4934,758, 0
980223,2,40,915,7178,798,4977,758, 0
980223,2,41,922,6925,549,4919,708, 0
980223,2,42,931,6667,405,4789,628, 0
980223,2,43,959,6855,405,4648,643, 1
980223,2,44,948,6901,417,4501,803, 0
980223,2,45,992,7032,405,4443,823, 1
980223,2,46,1007,7108,405,4406,843, 1
980223,2,47,1120,7044,564,4743,723, 1
980223,2,48,1142,6827,647,4746,738, 1
980224,3,1,1078,6580,764,4651,758, 1
980224,3,2,1039,6182,413,4543,628, 1
980224,3,3,1102,5832,676,4785,558, 1
980224,3,4,1110,5560,409,4668,528, 1
980224,3,5,1184,5383,400,4499,493, 1
980224,3,6,600,5271,443,4402,873, 0
980224,3,7,644,5237,405,4353,923, 0
980224,3,8,767,5292,405,4322,923, 0
980224,3,9,909,5492,405,4367,973, 0
980224,3,10,956,5754,420,4462,973, 0
980224,3,11,1006,6325,897,4703,889, 1
980224,3,12,1050,6847,776,4956,694, 1
980224,3,13,966,6988,849,5281,383, 1
980224,3,14,1002,7356,936,5554,350, 1
980224,3,15,932,7471,816,5417,549, 0
980224,3,16,780,7582,632,5402,685, 0
980224,3,17,910,7936,826,5461,723, 0
980224,3,18,927,8047,838,5485,727, 0
980224,3,19,932,8024,842,5514,604, 0
980224,3,20,936,7973,848,5591,446, 0
980224,3,21,948,8076,869,5627,460, 0
980224,3,22,960,8095,873,5644,441, 1
980224,3,23,960,8157,876,5671,393, 1
980224,3,24,960,8174,877,5677,412, 1
980224,3,25,1097,8241,1004,5791,280, 1
980224,3,26,1102,8267,1010,5839,234, 1
980224,3,27,1002,8246,921,5837,183, 1
980224,3,28,1086,8263,998,5961,137, 1
980224,3,29,1102,8280,1015,5991,166, 1
980224,3,30,1097,8340,1011,5992,80, 1
980224,3,31,1134,8424,1049,6066,4, 1
980224,3,32,1118,8432,1035,5958,209, 1
980224,3,33,1110,8327,1024,6055,-9, 1
980224,3,34,1102,8171,1022,6031,73, 1
980224,3,35,1026,7908,955,5844,241, 1
980224,3,36,1015,7660,950,5637,362, 1
980224,3,37,978,7409,918,5464,361, 0
980224,3,38,1039,7421,982,5328,435, 1
980224,3,39,1102,7640,1051,5363,283, 1
980224,3,40,1031,7503,983,5420,358, 1
980224,3,41,996,7232,944,5323,441, 0
980224,3,42,960,6961,905,5186,626, 0
980224,3,43,1102,7132,515,4995,673, 1
980224,3,44,960,7124,549,4800,773, 0
980224,3,45,1173,7241,885,4722,773, 1
980224,3,46,1138,7213,655,4702,773, 1
980224,3,47,1205,7121,1060,4972,706, 1
980224,3,48,1167,6891,968,4947,829, 1
980225,4,1,1094,6593,585,4796,808, 1
980225,4,2,978,6221,585,4677,908, 0
980225,4,3,1073,5855,994,4897,754, 1
980225,4,4,1136,5631,479,4774,623, 1
980225,4,5,1184,5434,514,4617,623, 1
980225,4,6,911,5326,479,4487,773, 0
980225,4,7,842,5295,479,4440,873, 0
980225,4,8,775,5360,605,4482,973, 0
980225,4,9,985,5566,691,4498,1008, 0
980225,4,10,966,5820,875,4594,955, 0
980225,4,11,1219,6356,1108,4830,816, 1
980225,4,12,1185,6832,904,5087,557, 1
980225,4,13,1177,6994,1095,5474,242, 1
980225,4,14,1136,7375,1069,5744,120, 1
980225,4,15,997,7343,939,5659,210, 0
980225,4,16,888,7320,832,5713,258, 0
980225,4,17,1042,7750,966,5845,193, 1
980225,4,18,1057,7934,975,5922,125, 1
980225,4,19,1097,7925,1011,6007,30, 1
980225,4,20,1102,8019,1022,6121,-58, 1
980225,4,21,1441,8027,1345,6204,-246, 1
980225,4,22,1692,8150,1605,6300,-330, 1
980225,4,23,1644,8216,1580,6326,-334, 1
980225,4,24,2591,8284,2504,6396,-479, 1
980225,4,25,2991,8876,2877,6512,-542, 1
980225,4,26,2991,8906,2853,6570,-558, 1
980225,4,27,3539,9003,3382,6631,-544, 1
980225,4,28,4985,9044,4757,6690,-777, 1
980225,4,29,4905,9103,4698,6580,-766, 1
980225,4,30,4985,9242,4741,6722,-809, 1
980225,4,31,4985,9306,4704,6751,-869, 1
980225,4,32,4985,9379,4699,6754,-761, 1
980225,4,33,4985,9258,4755,6712,-734, 1
980225,4,34,3037,9084,2920,6574,-593, 1
980225,4,35,1333,8787,1292,6302,-268, 0
980225,4,36,1298,8570,1250,6138,-84, 0
980225,4,37,1182,8299,1134,5917,-12, 0
980225,4,38,1493,8298,1440,5795,2, 0
980225,4,39,1407,8461,1371,5779,-84, 0
980225,4,40,1641,8337,1598,5772,-16, 0
980225,4,41,1198,7905,1166,5660,42, 0
980225,4,42,1292,7586,1240,5440,210, 0
980225,4,43,1434,7654,1137,5197,408, 0
980225,4,44,1055,7543,620,4994,508, 0
980225,4,45,1651,7554,585,4857,508, 0
980225,4,46,1322,7488,549,4765,508, 0
980225,4,47,1299,7269,818,4998,509, 0
980225,4,48,1292,7038,585,4976,529, 0
980226,5,1,1091,6780,968,4827,808, 0
980226,5,2,1078,6377,864,4727,904, 0
980226,5,3,1182,6042,1095,4930,730, 0
980226,5,4,1277,5791,514,4796,658, 0
980226,5,5,1286,5572,514,4604,658, 0
980226,5,6,1110,5470,720,4478,808, 0
980226,5,7,918,5462,717,4451,908, 0
980226,5,8,875,5496,774,4481,1008, 0
980226,5,9,1089,5653,906,4529,971, 0
980226,5,10,1057,5914,970,4628,878, 0
980226,5,11,1972,6481,1818,4872,712, 1
980226,5,12,2067,7002,1908,5128,555, 1
980226,5,13,1502,7231,1396,5467,327, 0
980226,5,14,1430,7641,1345,5748,84, 0
980226,5,15,1120,7889,1060,5737,114, 0
980226,5,16,1066,8110,1003,5840,68, 0
980226,5,17,1134,8587,1061,5984,30, 0
980226,5,18,1177,8749,1099,6049,-38, 0
980226,5,19,1238,8823,1162,6168,-196, 0
980226,5,20,1357,8950,1277,6302,-264, 0
980226,5,21,1304,9075,1226,6402,-256, 0
980226,5,22,1352,9206,1267,6482,-253, 0
980226,5,23,1604,9302,1509,6557,-237, 0
980226,5,24,1523,9386,1430,6656,-302, 0
980226,5,25,3674,9541,3441,6784,-359, 1
980226,5,26,7596,9599,7134,6867,-587, 1
980226,5,27,15592,9674,14683,6981,-649, 1
980226,5,28,6414,9666,6039,7020,-596, 1
980226,5,29,9858,9687,9216,7056,-654, 1
980226,5,30,32702,9743,30484,7136,-654, 1
980226,5,31,32702,9806,30497,7225,-489, 1
980226,5,32,29699,9798,27878,7237,-437, 1
980226,5,33,21089,9682,19957,7196,-492, 1
980226,5,34,22221,9603,21059,7144,-364, 1
980226,5,35,4462,9374,4251,6918,-314, 0
980226,5,36,9604,9233,9180,6744,-186, 1
980226,5,37,1993,8912,1917,6355,36, 0
980226,5,38,2387,8915,2306,6061,152, 0
980226,5,39,2438,9000,2368,6028,90, 0
980226,5,40,1706,8853,1654,5904,190, 0
980226,5,41,1242,8425,1196,5722,332, 0
980226,5,42,1699,8034,1619,5496,520, 0
980226,5,43,2238,7968,1809,5276,608, 0
980226,5,44,1076,7804,619,5022,608, 0
980226,5,45,1840,7773,653,4890,608, 0
980226,5,46,1262,7657,1033,4869,708, 0
980226,5,47,1211,7472,1078,5086,589, 0
980226,5,48,1151,7183,884,5039,729, 0
980227,6,1,1031,6880,955,4861,938, 0
980227,6,2,1100,6522,691,4769,1008, 0
980227,6,3,1163,6203,1072,4972,836, 0
980227,6,4,1202,5967,917,4869,908, 0
980227,6,5,1167,5762,681,4631,908, 0
980227,6,6,1158,5664,681,4522,1008, 0
980227,6,7,1035,5652,681,4317,1108, 0
980227,6,8,1157,5696,692,4485,1108, 0
980227,6,9,1113,5880,692,4540,1108, 0
980227,6,10,1081,6140,573,4621,1108, 0
980227,6,11,1005,6680,909,4833,984, 0
980227,6,12,1037,7189,934,5099,942, 0
980227,6,13,1246,7397,1144,5433,656, 0
980227,6,14,1163,7842,1081,5706,512, 0
980227,6,15,1112,8104,1041,5591,484, 0
980227,6,16,1022,8366,951,5573,657, 0
980227,6,17,1126,8827,1036,5594,737, 0
980227,6,18,1169,9007,1075,5567,632, 0
980227,6,19,1179,9138,1087,5573,608, 0
980227,6,20,1174,9196,1084,5596,618, 0
980227,6,21,1134,9274,1045,5645,616, 0
980227,6,22,1171,9397,1081,5632,646, 0
980227,6,23,1149,9434,1060,5622,700, 0
980227,6,24,1102,9394,1014,5599,742, 0
980227,6,25,1102,9537,1012,5594,710, 0
980227,6,26,1102,9547,1010,5526,774, 0
980227,6,27,1102,9612,1009,5515,723, 0
980227,6,28,1102,9596,1011,5485,803, 0
980227,6,29,1100,9495,1007,5448,799, 0
980227,6,30,1070,9400,975,5429,853, 0
980227,6,31,1018,9211,927,5417,800, 0
980227,6,32,968,8985,878,5419,840, 0
980227,6,33,960,8715,838,5385,840, 0
980227,6,34,918,8469,712,5325,692, 0
980227,6,35,877,8098,585,5166,932, 0
980227,6,36,960,7896,620,5009,945, 0
980227,6,37,960,7739,479,4855,937, 0
980227,6,38,960,7639,479,4767,908, 0
980227,6,39,965,7682,549,4857,808, 0
980227,6,40,970,7532,661,4928,808, 0
980227,6,41,930,7299,479,4825,808, 0
980227,6,42,907,7074,430,4712,858, 0
980227,6,43,1005,7226,409,4583,908, 0
980227,6,44,1013,7314,401,4468,858, 0
980227,6,45,1562,7455,402,4427,858, 1
980227,6,46,1389,7333,401,4411,858, 1
980227,6,47,1070,7172,625,4712,929, 0
980227,6,48,1126,6970,424,4706,779, 1
980228,7,1,1741,6639,405,4565,708, 1
980228,7,2,1118,6210,418,4471,808, 1
980228,7,3,1065,5852,855,4686,858, 0
980228,7,4,1126,5654,428,4597,708, 1
980228,7,5,1139,5438,404,4397,708, 1
980228,7,6,2442,5351,395,4228,573, 1
980228,7,7,1035,5282,395,4135,723, 0
980228,7,8,823,5274,405,4161,953, 0
980228,7,9,895,5305,405,4162,973, 0
980228,7,10,910,5393,405,4177,973, 0
980228,7,11,970,5573,453,4257,993, 0
980228,7,12,987,5760,405,4319,973, 0
980228,7,13,1108,5956,990,4347,895, 1
980228,7,14,1164,6319,990,4486,775, 1
980228,7,15,1117,6668,990,4507,888, 1
980228,7,16,1106,6946,990,4592,895, 1
980228,7,17,1155,7280,990,4682,945, 1
980228,7,18,1193,7411,990,4694,945, 1
980228,7,19,1188,7396,990,4736,945, 1
980228,7,20,1137,7328,990,4717,945, 1
980228,7,21,1153,7264,990,4719,995, 1
980228,7,22,1141,7180,990,4727,995, 1
980228,7,23,1100,7134,990,4692,995, 0
980228,7,24,1090,7044,990,4663,995, 0
980228,7,25,1090,6993,990,4634,995, 0
980228,7,26,1030,6885,796,4590,938, 0
980228,7,27,991,6788,553,4616,998, 0
980228,7,28,987,6729,519,4528,1008, 0
980228,7,29,987,6672,479,4547,958, 0
980228,7,30,987,6642,479,4489,958, 0
980228,7,31,1091,6675,955,4500,987, 0
980228,7,32,1091,6687,955,4533,987, 0
980228,7,33,1004,6612,693,4555,1037, 0
980228,7,34,1075,6711,858,4606,1037, 0
980228,7,35,1110,6746,990,4519,1095, 1
980228,7,36,1096,6741,967,4502,1049, 0
980228,7,37,1005,6701,700,4419,1012, 0
980228,7,38,1035,6713,785,4446,1037, 0
980228,7,39,987,6748,589,4538,1008, 0
980228,7,40,964,6627,688,4607,1008, 0
980228,7,41,983,6467,479,4567,1008, 0
980228,7,42,983,6306,479,4480,1008, 0
980228,7,43,1062,6421,858,4389,1045, 0
980228,7,44,1045,6423,768,4288,1008, 0
980228,7,45,1097,6444,967,4167,1037, 0
980228,7,46,1060,6335,773,4344,1108, 0
980228,7,47,1044,6227,843,4510,1008, 0
980228,7,48,966,5925,619,4532,1008, 0
980301,1,1,937,5762,478,4450,973, 0
980301,1,2,833,5527,479,4413,923, 0
980301,1,3,821,5261,699,4554,852, 0
980301,1,4,709,5055,541,4475,873, 0
980301,1,5,628,4926,512,4304,973, 0
980301,1,6,600,4855,478,4166,973, 0
980301,1,7,523,4812,479,4071,991, 0
980301,1,8,515,4807,471,4044,977, 0
980301,1,9,348,4820,280,4012,1073, 0
980301,1,10,491,4871,425,3981,1073, 0
980301,1,11,733,5006,326,3986,1073, 0
980301,1,12,827,5130,349,3926,973, 0
980301,1,13,715,5212,403,3964,1073, 0
980301,1,14,833,5487,436,4012,1073, 0
980301,1,15,897,5814,443,4027,1108, 0
980301,1,16,1004,6130,580,4089,1137, 1
980301,1,17,1076,6420,846,4145,1037, 1
980301,1,18,1053,6590,920,4189,1021, 1
980301,1,19,1061,6665,834,4246,1037, 1
980301,1,20,1090,6692,920,4269,1037, 1
980301,1,21,1048,6702,838,4314,1014, 1
980301,1,22,1037,6703,838,4323,1010, 1
980301,1,23,1027,6669,846,4325,1029, 1
980301,1,24,1027,6623,688,4311,1025, 1
980301,1,25,1038,6577,847,4322,1008, 1
980301,1,26,987,6495,479,4315,1008, 1
980301,1,27,987,6428,479,4311,1008, 1
980301,1,28,987,6402,479,4299,1008, 1
980301,1,29,987,6382,479,4301,1008, 1
980301,1,30,987,6376,479,4308,1008, 1
980301,1,31,944,6356,484,4350,1008, 1
980301,1,32,938,6366,679,4405,973, 1
980301,1,33,908,6342,524,4451,973, 0
980301,1,34,930,6474,738,4505,973, 1
980301,1,35,960,6543,667,4523,973, 1
980301,1,36,960,6598,514,4462,973, 1
980301,1,37,952,6669,703,4440,1073, 1
980301,1,38,969,6788,643,4418,1073, 1
980301,1,39,969,6816,808,4541,1038, 1
980301,1,40,974,6754,846,4639,1073, 1
980301,1,41,987,6583,632,4601,1073, 1
980301,1,42,1010,6364,626,4483,973, 1
980301,1,43,1078,6426,920,4383,1002, 1
980301,1,44,983,6379,469,4270,1073, 1
980301,1,45,1039,6408,711,4264,1073, 1
980301,1,46,1006,6334,626,4281,1073, 1
980301,1,47,1051,6212,909,4529,1023, 1
980301,1,48,926,5969,667,4547,1023, 1
980302,2,1,879,5807,656,4435,1073, 0
980302,2,2,804,5610,506,4361,1044, 0
980302,2,3,837,5404,711,4600,932, 0
980302,2,4,679,5223,570,4530,973, 0
980302,2,5,668,5113,469,4373,823, 0
980302,2,6,653,5063,461,4263,873, 0
980302,2,7,587,5050,479,4214,973, 0
980302,2,8,646,5134,479,4179,973, 0
980302,2,9,858,5358,426,4245,973, 0
980302,2,10,1023,5639,468,4321,973, 1
980302,2,11,1039,6173,800,4589,870, 1
980302,2,12,1638,6745,1191,4860,690, 1
980302,2,13,1083,6964,1018,5256,429, 1
980302,2,14,1142,7361,1096,5503,346, 1
980302,2,15,1102,7525,1054,5397,518, 1
980302,2,16,1102,7697,691,5349,558, 1
980302,2,17,1284,8116,1238,5422,485, 1
980302,2,18,1151,8214,1049,5454,558, 1
980302,2,19,1178,8222,1140,5480,511, 1
980302,2,20,1184,8191,1236,5529,508, 1
980302,2,21,1208,8213,1247,5570,429, 1
980302,2,22,1287,8314,1267,5623,333, 1
980302,2,23,1288,8303,1249,5598,358, 1
980302,2,24,1315,8311,1278,5677,296, 1
980302,2,25,1298,8337,1266,5725,264, 1
980302,2,26,1313,8316,1280,5756,263, 1
980302,2,27,1389,8384,1359,5817,236, 1
980302,2,28,1313,8252,1287,5831,150, 1
980302,2,29,1287,8315,1262,5801,210, 1
980302,2,30,1392,8386,1367,5839,30, 1
980302,2,31,1548,8441,1532,5875,38, 1
980302,2,32,1590,8523,1571,5901,40, 1
980302,2,33,1590,8433,1561,5887,72, 1
980302,2,34,1331,8310,1305,5811,179, 1
980302,2,35,1139,8056,1104,5614,395, 1
980302,2,36,1110,7871,1062,5418,617, 1
980302,2,37,1027,7630,970,5241,754, 0
980302,2,38,1068,7679,1004,5182,803, 0
980302,2,39,1102,7708,1040,5217,614, 0
980302,2,40,1031,7549,981,5275,669, 0
980302,2,41,960,7311,704,5155,708, 0
980302,2,42,904,7032,751,5036,808, 0
980302,2,43,960,7151,620,4863,908, 0
980302,2,44,959,7119,660,4685,908, 0
980302,2,45,1037,7264,597,4617,908, 0
980302,2,46,1166,7286,667,4567,908, 1
980302,2,47,1355,7187,1225,4869,653, 1
980302,2,48,1151,6967,921,4863,808, 1
980303,3,1,1076,6733,813,4767,908, 0
980303,3,2,1051,6277,723,4659,868, 0
980303,3,3,1102,5997,979,4829,808, 0
980303,3,4,1068,5725,656,4749,758, 0
980303,3,5,962,5501,479,4581,768, 0
980303,3,6,863,5422,479,4492,858, 0
980303,3,7,737,5401,676,4429,990, 0
980303,3,8,890,5444,660,4442,1008, 0
980303,3,9,1042,5623,761,4464,1008, 0
980303,3,10,1014,5878,701,4553,1108, 0
980303,3,11,1066,6461,952,4777,1003, 0
980303,3,12,1144,7009,1042,5048,872, 0
980303,3,13,1789,7219,1657,5443,235, 1
980303,3,14,1119,7602,1075,5723,225, 0
980303,3,15,1100,7753,1038,5613,356, 0
980303,3,16,1102,7933,1042,5559,373, 0
980303,3,17,1152,8380,1086,5651,257, 0
980303,3,18,1134,8493,1061,5647,237, 0
980303,3,19,1142,8527,1068,5716,119, 0
980303,3,20,1161,8519,1091,5802,156, 0
980303,3,21,1161,8571,1086,5878,27, 0
980303,3,22,1175,8653,1100,5954,50, 1
980303,3,23,1164,8647,1094,5969,-52, 1
980303,3,24,1162,8729,1090,6038,-75, 1
980303,3,25,1161,8819,1100,6148,2, 1
980303,3,26,1155,8819,1101,6200,-6, 1
980303,3,27,1590,8870,1511,6243,-281, 1
980303,3,28,1590,8887,1524,6278,-283, 1
980303,3,29,1590,8902,1531,6269,-243, 1
980303,3,30,1590,8997,1531,6334,-285, 1
980303,3,31,2094,9003,2026,6400,-178, 1
980303,3,32,2109,9033,2035,6441,-274, 1
980303,3,33,2142,8848,2077,6419,-288, 1
980303,3,34,2105,8705,2063,6340,-137, 1
980303,3,35,1456,8372,1444,6112,39, 1
980303,3,36,1102,8124,1073,5914,176, 0
980303,3,37,1102,7896,1059,5693,310, 0
980303,3,38,1150,7900,1103,5556,429, 0
980303,3,39,1149,8013,1105,5596,306, 0
980303,3,40,1116,7882,1074,5573,371, 0
980303,3,41,1075,7553,1024,5431,547, 0
980303,3,42,1006,7253,929,5282,658, 0
980303,3,43,1098,7372,667,5080,708, 0
980303,3,44,1048,7337,479,4841,708, 0
980303,3,45,1101,7396,688,4736,808, 0
980303,3,46,1068,7301,573,4655,808, 0
980303,3,47,1107,7196,1039,4933,636, 0
980303,3,48,1027,7121,826,4914,808, 0
980304,4,1,982,6677,666,4755,808, 0
980304,4,2,1048,6275,620,4622,808, 0
980304,4,3,1015,5950,934,4844,808, 0
980304,4,4,1012,5708,526,4771,808, 0
980304,4,5,993,5520,479,4584,808, 0
980304,4,6,663,5422,455,4451,1008, 0
980304,4,7,645,5407,653,4404,1091, 0
980304,4,8,858,5446,639,4416,1008, 0
980304,4,9,2375,5654,428,4440,608, 1
980304,4,10,1603,5893,619,4518,700, 1
980304,4,11,1347,6475,1082,4771,658, 1
980304,4,12,1308,7041,1224,5035,677, 1
980304,4,13,1082,7265,1021,5405,387, 0
980304,4,14,1097,7689,1040,5641,347, 0
980304,4,15,1097,7811,1032,5544,452, 0
980304,4,16,1099,7955,1037,5557,350, 0
980304,4,17,1102,8382,1039,5675,246, 0
980304,4,18,1157,8524,1089,5695,139, 0
980304,4,19,1151,8570,1085,5732,88, 0
980304,4,20,1155,8614,1100,5803,152, 0
980304,4,21,1149,8683,1084,5829,-21, 0
980304,4,22,1168,8791,1096,5824,-66, 0
980304,4,23,1164,8856,1091,5760,25, 0
980304,4,24,1170,8941,1095,5785,46, 0
980304,4,25,1171,9075,1098,5790,90, 0
980304,4,26,1286,9083,1213,5808,130, 1
980304,4,27,1286,9108,1215,5754,213, 1
980304,4,28,1340,9137,1275,5771,298, 1
980304,4,29,1292,9175,1227,5757,279, 1
980304,4,30,1286,9249,1208,5687,297, 1
980304,4,31,1341,9293,1253,5696,253, 1
980304,4,32,1309,9230,1220,5715,294, 1
980304,4,33,1346,9000,1257,5635,310, 1
980304,4,34,1286,8861,1135,5598,408, 1
980304,4,35,1102,8563,620,5373,408, 0
980304,4,36,1136,8412,620,5185,468, 0
980304,4,37,1102,8194,479,5052,528, 0
980304,4,38,1136,8296,686,5005,562, 0
980304,4,39,1102,8350,810,5119,548, 0
980304,4,40,1110,8121,479,5105,488, 0
980304,4,41,1096,7798,479,5010,588, 0
980304,4,42,1050,7507,458,4913,613, 0
980304,4,43,1108,7546,417,4755,693, 0
980304,4,44,1097,7481,405,4590,673, 0
980304,4,45,1144,7539,405,4530,673, 0
980304,4,46,1122,7463,521,4489,773, 0
980304,4,47,1141,7334,617,4817,673, 0
980304,4,48,1120,7079,992,4819,908, 0
980305,5,1,1134,6829,479,4688,808, 0
980305,5,2,1062,6400,479,4604,808, 0
980305,5,3,1126,6061,865,4806,708, 0
980305,5,4,1110,5818,469,4708,673, 0
980305,5,5,1153,5616,405,4510,673, 0
980305,5,6,828,5519,762,4413,1020, 0
980305,5,7,821,5484,748,4392,1102, 0
980305,5,8,842,5557,740,4385,1108, 0
980305,5,9,862,5709,785,4449,1081, 0
980305,5,10,975,5974,842,4518,988, 0
980305,5,11,1893,6525,898,4741,866, 1
980305,5,12,5542,7132,1100,4992,678, 1
980305,5,13,1718,7389,1581,5372,420, 1
980305,5,14,1138,7776,1082,5617,341, 0
980305,5,15,1100,7912,1039,5474,492, 0
980305,5,16,1097,8047,1032,5479,463, 0
980305,5,17,1568,8456,1514,5454,-234, 1
980305,5,18,1719,8536,1701,5436,-251, 1
980305,5,19,1157,8530,1144,5392,-216, 0
980305,5,20,1663,8485,1661,5408,-368, 1
980305,5,21,1590,8528,1606,5442,-297, 1
980305,5,22,1590,8553,1612,5445,-297, 1
980305,5,23,1590,8607,1608,5413,-297, 1
980305,5,24,1100,8638,1104,5403,-309, 0
980305,5,25,1100,8708,1043,5401,243, 0
980305,5,26,1100,8737,1013,5448,508, 0
980305,5,27,1100,8776,1010,5482,349, 0
